Age_08_04,KM,HP,Quarterly_Tax,Weight,Guarantee_Period,Met_Color,Color,Automatic,CC,Doors,Mfr_Guarantee,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Parking_Assistant,Tow_Bar,Id,Price
57,61000,110,69,1050,3,1,Green,0,1600,3,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,896,9450
59,60708,86,69,1045,3,1,Grey,0,1300,5,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,898,10995
67,60000,86,69,1030,3,0,Grey,1,1300,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,900,8250
66,60000,86,69,1015,3,1,Blue,0,1300,3,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,901,8950
65,60000,86,69,1015,3,1,Silver,0,1300,3,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,902,8950
62,59295,86,69,1035,3,0,Red,0,1300,5,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,903,9500
65,59264,86,69,1015,3,0,Silver,0,1300,3,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,904,7500
63,59000,110,69,1050,3,0,Blue,0,1600,3,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,905,8950
63,59000,86,19,1035,12,1,Silver,0,1300,5,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,906,9950
61,59000,110,85,1070,3,1,Red,0,1600,5,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,908,9450
65,59000,110,69,1050,3,0,Grey,0,1600,3,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,909,9950
68,58860,110,85,1055,3,1,Grey,0,1600,3,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,910,9750
65,58829,110,69,1050,3,0,Blue,0,1600,3,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,911,8950
66,58654,110,85,1070,3,1,Grey,0,1600,5,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,912,8250
65,58300,86,69,1015,3,1,Green,0,1300,3,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,913,7750
66,58113,107,85,1085,3,1,Black,1,1600,3,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,916,9450
67,58058,110,85,1065,3,1,Black,0,1600,3,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,917,12950
62,58000,110,85,1065,3,1,Green,0,1600,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,919,10495
68,57565,86,69,1035,3,1,Green,0,1300,5,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,920,7950
63,57413,107,85,1115,3,0,Red,1,1600,5,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,921,10500
65,57374,110,85,1075,3,1,Blue,0,1600,5,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,922,8950
62,57179,110,85,1075,3,1,Blue,0,1600,5,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,923,9900
61,57169,110,85,1065,3,1,Grey,0,1600,3,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,924,9995
63,57124,110,85,1065,3,1,Blue,0,1600,3,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,925,9950
63,57000,110,69,1050,3,1,Grey,0,1600,3,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,926,9950
67,57000,110,69,1050,3,0,Grey,0,1600,3,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,927,8250
62,56209,107,85,1080,3,1,Grey,1,1600,3,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,930,10950
63,55942,110,85,1070,3,1,Green,0,1600,5,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,932,9950
61,55747,86,69,1020,3,0,Blue,0,1300,3,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,934,8750
60,55085,107,85,1105,3,0,Blue,1,1600,5,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,936,10350
65,55000,86,69,1015,6,1,Silver,0,1300,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,8950
57,55000,110,85,1075,3,0,Black,0,1600,5,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,939,10950
68,54875,110,85,1070,3,1,Silver,0,1600,5,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,941,8950
67,54847,110,69,1050,3,0,Red,0,1600,3,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,942,8900
61,54125,110,69,1035,6,1,Silver,0,1600,5,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,944,9450
61,54000,110,85,1055,3,1,Red,0,1600,3,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,945,9250
57,54000,110,85,1075,6,1,Black,0,1600,5,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,946,10500
58,54000,86,69,1035,3,0,Blue,0,1300,5,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,947,7350
62,53285,110,85,1075,3,1,Green,0,1600,5,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,949,10250
65,53053,110,85,1075,3,1,Black,0,1600,5,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,950,11500
68,53000,110,19,1075,6,1,Green,1,1300,3,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,951,8950
68,53000,86,69,1015,3,0,Red,0,1300,3,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,952,7750
64,52968,110,69,1050,3,1,Red,0,1600,3,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,953,9500
67,52800,86,69,1015,3,1,Black,0,1300,3,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,954,8450
60,52487,110,69,1035,3,1,Beige,0,1600,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,956,8400
66,52383,86,69,1015,3,0,Blue,0,1300,3,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,957,9250
61,52112,110,69,1035,6,1,Grey,0,1600,4,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,958,8900
58,51712,110,69,1050,3,0,Red,0,1600,3,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,959,8750
61,51235,86,69,1000,3,1,Red,0,1300,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,961,8950
65,51000,86,69,1015,3,1,Grey,0,1300,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,962,8950
66,50806,86,19,1480,3,0,Green,0,1300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,9390
61,50173,110,85,1075,3,1,Grey,0,1600,5,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,966,9750
65,49942,110,85,1065,3,0,Red,0,1600,3,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,968,10950
62,49258,110,69,1035,3,1,Grey,0,1600,4,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,970,9500
61,49000,110,69,1050,3,0,Red,0,1600,3,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,972,9950
63,48738,110,85,1055,12,0,Blue,0,1600,5,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,973,9950
63,47612,86,69,1015,3,0,Blue,0,1300,3,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,975,9950
68,47500,86,69,1035,3,1,Green,0,1300,5,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,976,10495
66,47237,110,69,1050,12,0,Silver,0,1600,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,977,9500
58,47171,86,69,1015,3,1,Blue,0,1300,3,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,978,8500
65,47014,86,69,1015,3,1,Grey,0,1300,3,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,980,8950
59,46929,86,69,1025,3,1,Grey,0,1300,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,981,9900
63,46000,86,69,1035,3,0,Green,0,1300,5,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,982,8900
65,45681,110,69,1050,3,0,Red,0,1600,3,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,983,8745
65,45549,86,69,1015,12,1,Blue,0,1300,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,984,8750
57,45000,110,69,1050,6,1,Black,0,1600,5,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,985,10750
65,45000,110,85,1075,3,0,Green,0,1600,5,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,987,8850
66,45000,86,69,1035,3,1,Grey,0,1300,5,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,988,7950
61,45000,107,85,1085,3,0,Red,1,1600,3,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,990,9950
63,44944,110,69,1035,3,1,Green,0,1600,4,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,991,8250
61,44597,86,19,1015,3,0,White,0,1300,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,992,9950
57,43000,110,85,1075,6,0,Green,0,1600,5,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,998,9695
64,43000,86,69,1015,3,0,Blue,0,1300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,7750
68,42750,110,69,1050,3,1,Blue,0,1600,3,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1000,9950
67,42102,110,85,1075,3,1,Silver,0,1600,5,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1001,9950
64,41200,110,85,1070,6,0,Red,0,1600,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1003,9900
60,40000,86,69,1000,3,1,Blue,0,1300,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1005,8950
66,39222,86,69,1045,3,1,Red,1,1300,3,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1006,8950
66,39144,110,69,1050,3,1,Green,0,1600,3,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1007,8250
61,38019,110,85,1070,3,1,Blue,0,1600,5,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1009,8750
68,37759,110,85,1070,3,1,Blue,0,1600,5,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1010,9750
60,37111,110,69,1050,3,1,Red,0,1600,3,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1012,10950
62,37000,86,69,1015,3,0,Red,0,1300,3,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1013,9750
59,36954,110,69,1050,3,1,Green,0,1600,3,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1014,8900
60,36943,110,85,1070,3,0,Red,0,1600,5,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1015,9500
63,36923,86,69,1050,3,0,Red,0,1300,5,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1016,9950
66,36658,110,69,1050,3,0,Black,0,1600,3,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1017,9950
65,36000,86,69,1015,3,1,Green,0,1300,3,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1018,8250
65,36000,110,85,1065,3,1,Grey,0,1600,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1019,10450
68,35000,110,69,1050,3,1,Grey,0,1600,3,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1022,8900
57,35000,86,69,1045,3,1,Blue,0,1300,5,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1023,10900
64,34114,110,69,1050,3,0,Blue,0,1600,3,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1024,9750
68,33847,86,69,1000,3,1,Grey,0,1300,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1026,7900
59,32150,110,85,1085,3,1,Blue,0,1600,5,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1029,10950
65,31588,86,69,1015,3,1,Green,0,1300,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1030,9950
60,31480,110,85,1065,3,1,Red,0,1600,3,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1031,10750
68,31000,110,69,1035,3,1,Grey,0,1600,4,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1033,10750
58,30634,110,85,1075,3,1,Grey,0,1600,5,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1034,10450
68,30300,86,69,1000,12,1,Red,0,1300,4,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1035,9450
60,28500,86,69,1045,3,1,Grey,1,1300,3,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1036,10750
60,28500,110,85,1075,3,0,Red,0,1600,5,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1037,10950
57,28000,86,69,1015,3,0,Black,0,1300,3,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1038,10000
68,26698,110,85,1055,3,0,Red,0,1600,3,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1039,10500
62,26000,107,85,1085,3,0,Black,1,1600,3,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1040,12500
62,25505,86,69,1035,3,1,Green,0,1300,5,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1041,8950
58,25000,110,85,1075,6,1,Green,0,1600,5,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1042,10500
66,22835,110,69,1050,3,1,Green,0,1600,3,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1043,9245
59,22705,110,85,1075,3,1,Grey,0,1600,5,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1044,10950
63,22178,86,69,1015,3,1,Red,0,1300,3,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1045,9500
62,17345,110,69,1050,3,1,Red,0,1600,3,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1046,10900
66,15110,86,69,1035,3,0,Green,0,1300,5,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1048,9450
73,232940,72,40,1172,3,0,Grey,0,1300,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1049,5900
78,217764,72,185,1135,3,1,Green,0,1300,5,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1051,6000
79,207114,110,197,1114,3,1,Black,0,1600,5,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1052,5250
69,197501,72,185,1135,3,0,White,0,1300,5,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1055,8500
80,194765,72,185,1120,3,0,Blue,0,1300,3,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1056,6150
76,191620,72,185,1150,3,0,Black,0,1300,5,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1057,6950
76,183277,72,185,1115,3,0,Black,0,1300,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1058,5750
73,176177,110,85,1075,3,1,Silver,0,1600,5,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1061,5950
78,176000,86,69,1035,3,0,Grey,0,1300,5,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1062,6500
77,172980,72,64,1135,3,1,Black,0,1300,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1063,10500
77,170000,72,185,1100,3,0,Red,0,1300,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1064,8500
71,164000,110,19,1050,3,1,Blue,0,1600,3,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1065,7950
78,161775,86,69,1015,3,1,Black,0,1300,3,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1066,5800
80,160000,86,69,1015,3,0,Blue,0,1300,3,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1067,6750
78,159968,72,185,1115,3,0,Red,0,1300,3,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1068,6950
74,159908,110,69,1050,3,0,Red,0,1600,3,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1069,5740
69,156204,72,185,1115,3,1,Red,0,1300,3,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1071,8950
73,156169,86,69,1035,3,1,Silver,0,1300,5,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1072,6750
78,155210,110,69,1050,6,0,Blue,0,1600,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1073,7950
69,155000,72,185,1115,3,0,Green,0,1300,3,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1074,7950
76,154900,72,185,1140,3,1,Grey,0,1300,5,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1075,7450
70,151300,72,185,1150,3,1,Black,0,1300,5,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1076,7750
69,146304,72,185,1115,3,1,Grey,0,1300,3,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1079,6900
75,146197,86,69,1015,3,0,Blue,0,1300,3,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1080,5600
77,145996,110,69,1035,3,0,Grey,0,1600,4,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1081,5950
80,143560,86,69,1045,3,1,Green,1,1300,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1082,6950
71,139145,73,185,1115,6,0,Black,0,1300,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1083,7950
79,138500,86,69,1050,3,0,Grey,0,1300,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1084,8950
74,137741,90,185,1135,6,1,Blue,0,1300,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1085,7950
80,137178,90,185,1135,6,1,Silver,0,1300,5,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1086,9500
76,134889,72,185,1115,3,1,Red,0,1300,3,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1087,8600
71,134660,72,64,1135,3,0,White,0,1300,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1088,5950
73,134539,110,85,1070,3,0,Blue,0,1600,5,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1089,7750
77,131307,110,69,1050,3,1,Red,0,1600,3,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1092,6950
78,130000,86,19,1015,3,0,Blue,0,1300,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1094,6500
77,128960,110,85,1070,3,1,Red,0,1600,5,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1095,7250
80,128351,110,85,1070,3,1,Grey,0,1600,5,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1096,9250
73,128006,110,69,1050,3,1,Blue,0,1600,3,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1097,8250
71,127159,72,185,1115,3,1,Red,0,1300,3,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1098,7250
72,126478,110,69,1035,3,1,Green,0,1600,4,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1099,5250
77,126000,110,69,1050,6,1,Blue,0,1600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1100,7900
76,125778,110,69,1050,3,0,Grey,0,1600,3,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1101,6900
75,125400,110,69,1050,6,0,White,0,1600,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1102,7900
70,124743,110,69,1050,3,1,Blue,0,1600,3,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1104,8450
76,124591,110,85,1075,3,1,Blue,0,1600,5,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1105,7950
72,123403,110,69,1050,3,1,Green,0,1600,3,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1107,6450
75,123104,110,85,1070,3,1,Blue,0,1600,5,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1108,6650
74,123077,86,69,1015,3,1,Red,0,1300,3,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1109,7950
80,122820,86,69,1040,3,0,Red,0,1300,5,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1110,7250
74,121900,110,69,1035,3,1,Red,0,1600,4,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1112,7950
71,120474,72,185,1115,3,1,Black,0,1300,3,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1114,8250
76,120263,72,64,1135,6,1,Black,0,1300,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1115,8950
74,120196,110,69,1050,3,1,Black,0,1600,3,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1116,7750
71,120000,110,85,1085,3,0,White,0,1600,5,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1117,8500
78,120000,110,85,1075,3,0,Green,0,1600,5,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1118,7750
76,115345,110,85,1070,3,1,Red,0,1600,5,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1120,6900
77,114258,86,69,1050,3,1,Blue,0,1300,5,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1123,7600
73,112963,72,185,1135,3,1,Red,0,1300,5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1124,8950
74,112307,110,85,1070,3,1,Grey,0,1600,5,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1125,7450
72,112000,86,69,1015,3,1,Blue,0,1300,3,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1126,7350
76,110901,110,85,1085,3,1,Grey,0,1600,5,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1129,9250
80,110887,110,85,1055,3,1,Green,0,1600,3,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1130,7250
75,109540,110,85,1085,3,0,Grey,0,1600,5,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1133,8700
78,109263,110,85,1070,3,0,Grey,0,1600,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1134,7500
71,107516,110,69,1050,3,1,Black,0,1600,3,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1135,7750
73,107108,110,69,1050,3,1,Grey,0,1600,3,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1136,7950
75,107000,110,69,1050,3,1,Grey,0,1600,3,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1137,9950
74,106250,110,85,1070,3,0,Green,0,1600,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1138,6640
71,106150,86,19,1015,3,0,Black,0,1300,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,8750
72,105856,86,69,1015,3,0,White,0,1300,3,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1141,5950
74,104000,86,69,1010,3,1,Grey,0,1300,3,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1146,6750
73,103121,86,69,1035,3,1,Grey,0,1300,5,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1147,7950
80,102300,86,69,1015,3,1,Blue,0,1300,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1148,7950
77,102000,86,69,1015,3,1,Blue,0,1300,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1150,7750
74,101773,110,69,1050,3,0,Grey,0,1600,3,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1152,6900
75,101159,110,85,1085,3,1,Red,0,1600,5,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1153,8450
74,100732,86,69,1030,3,1,Blue,1,1300,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1155,8050
79,100719,110,85,1070,3,0,Red,0,1600,5,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1156,9500
78,100487,110,69,1035,3,0,Red,0,1600,4,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1157,7750
75,100192,110,69,1050,3,1,Black,0,1600,3,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1159,7795
80,100123,110,69,1050,3,1,Black,0,1600,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1160,6490
73,99971,110,69,1050,3,1,Grey,0,1600,3,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1161,7950
79,99397,86,69,1035,3,0,Blue,0,1300,5,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1162,6425
69,99374,86,69,1035,3,1,Blue,0,1300,5,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1163,8950
72,99245,110,19,1114,3,1,Red,0,1600,5,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1164,6950
79,98742,110,85,1085,3,0,Silver,0,1600,5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1165,8750
71,98154,110,69,1050,6,1,Black,0,1600,3,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1166,8450
80,97548,86,69,1035,3,0,White,0,1300,5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1168,7950
73,97494,110,85,1085,3,1,Silver,0,1600,5,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1170,8950
73,97085,110,85,1085,3,1,Grey,0,1600,5,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1171,8900
74,96000,110,85,1085,3,1,Black,0,1600,5,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1175,9250
78,95909,110,85,1070,3,1,Black,0,1600,5,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1176,6650
79,95700,110,85,1085,3,0,Red,0,1600,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1177,6990
79,95000,86,69,1035,3,1,Grey,0,1300,5,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1179,6950
80,94079,110,85,1085,3,1,Grey,0,1600,5,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1181,9950
80,93841,110,85,1070,6,0,Silver,0,1600,5,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1182,9250
79,93090,86,69,1035,3,1,Silver,0,1300,5,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1183,7200
